productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,extSpeed,extFlavorText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extLife,extMemoryCost,extLevel,extDurability
494183,Blissful Calling,Blissful Calling,https://tcgplayer-cdn.tcgplayer.com/product/494183_200w.jpg,74,23123,https://cpt.tcgcsv.com/HHZ5,2023-04-28T04:03:10.867,1,Common,073,Look at the top five cards of your deck. You may reveal an Animal or Beast card from among them and put it into your hand. Put the rest on the bottom of your deck in any order.,Action,Melody;Skill,Norm,Tamer,1,Slow,<em>Sincere tunes can draw in even the wariest of beasts.</em>,0.1,0.29,0.5,0.35,,Normal,,,,,
494184,Blitz Mage,Blitz Mage,https://tcgplayer-cdn.tcgplayer.com/product/494184_200w.jpg,74,23123,https://cpt.tcgcsv.com/JHZ5,2023-04-28T04:03:10.867,1,Uncommon,121,,Ally,Human,Fire,Mage,3,,<em>Some mage circles will lend specialized troops excelling in both swiftness and destructive capability.</em>,39.95,39.95,39.95,,,Foil,3,1,,,
494184,Blitz Mage,Blitz Mage,https://tcgplayer-cdn.tcgplayer.com/product/494184_200w.jpg,74,23123,https://cpt.tcgcsv.com/JHZ5,2023-04-28T04:03:10.867,1,Uncommon,121,,Ally,Human,Fire,Mage,3,,<em>Some mage circles will lend specialized troops excelling in both swiftness and destructive capability.</em>,0.18,0.29,0.5,0.25,,Normal,3,1,,,
494185,Blue Slime,Blue Slime,https://tcgplayer-cdn.tcgplayer.com/product/494185_200w.jpg,74,23123,https://cpt.tcgcsv.com/KHZ5,2023-04-28T04:03:10.867,1,Uncommon,162,"Pride 4 (This ally won't obey you unless your champion is level 4 or higher.)<br>[Class Bonus] Whenever Blue Slime is dealt damage, put a buff counter on it. (Allies get +1 power and +1 life for each buff counter on them.)",Ally,Beast;Slime,Water,Tamer,3,,,149.99,149.99,149.99,,,Foil,1,4,,,
494185,Blue Slime,Blue Slime,https://tcgplayer-cdn.tcgplayer.com/product/494185_200w.jpg,74,23123,https://cpt.tcgcsv.com/KHZ5,2023-04-28T04:03:10.867,1,Uncommon,162,"Pride 4 (This ally won't obey you unless your champion is level 4 or higher.)<br>[Class Bonus] Whenever Blue Slime is dealt damage, put a buff counter on it. (Allies get +1 power and +1 life for each buff counter on them.)",Ally,Beast;Slime,Water,Tamer,3,,,0.5,1.25,2.54,1.47,,Normal,1,4,,,
494186,Bubble Mage,Bubble Mage,https://tcgplayer-cdn.tcgplayer.com/product/494186_200w.jpg,74,23123,https://cpt.tcgcsv.com/LHZ5,2023-04-28T04:03:10.867,1,Uncommon,163,"On Enter: Rest target unit. Class Bonus: Until end of turn, if that unit would take damage, it takes that much damage plus 1 instead. (Apply the additional effect only if your champion's class matches this card's class.)",Ally,Human,Water,Mage,3,,<em>A fun distraction for everyone.</em>,0.2,0.39,0.65,0.36,,Normal,1,2,,,
494186,Bubble Mage,Bubble Mage,https://tcgplayer-cdn.tcgplayer.com/product/494186_200w.jpg,74,23123,https://cpt.tcgcsv.com/LHZ5,2023-04-28T04:03:10.867,1,Uncommon,163,"On Enter: Rest target unit. Class Bonus: Until end of turn, if that unit would take damage, it takes that much damage plus 1 instead. (Apply the additional effect only if your champion's class matches this card's class.)",Ally,Human,Water,Mage,3,,<em>A fun distraction for everyone.</em>,55.9,59.99,64.21,,,Foil,1,2,,,
494187,Bushwhack Bandit,Bushwhack Bandit,https://tcgplayer-cdn.tcgplayer.com/product/494187_200w.jpg,74,23123,https://cpt.tcgcsv.com/MHZ5,2023-04-28T04:03:10.867,1,Common,203,"[Class Bonus] Critical 1 (If attack damage would be dealt by a source with critical 1, double that damage unless an opponent discards a card. Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Wind,Assassin,3,,,0.1,0.39,0.62,0.24,,Normal,2,1,,,
494187,Bushwhack Bandit,Bushwhack Bandit,https://tcgplayer-cdn.tcgplayer.com/product/494187_200w.jpg,74,23123,https://cpt.tcgcsv.com/MHZ5,2023-04-28T04:03:10.867,1,Common,203,"[Class Bonus] Critical 1 (If attack damage would be dealt by a source with critical 1, double that damage unless an opponent discards a card. Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Wind,Assassin,3,,,39.99,39.99,39.99,,,Foil,2,1,,,
494188,Call the Pack,Call the Pack,https://tcgplayer-cdn.tcgplayer.com/product/494188_200w.jpg,74,23123,https://cpt.tcgcsv.com/NHZ5,2023-04-28T04:03:10.867,1,Rare,268,"[Class Bonus] This card costs 2 less to activate.<br>For each Animal ally you control, you may put a Beast ally card from your hand onto the field.",Action,Skill,Tera,Tamer,4,Slow,"<em>If prey run towards you, start running with them.</em>",0.79,0.99,5.0,0.79,,Normal,,,,,
494188,Call the Pack,Call the Pack,https://tcgplayer-cdn.tcgplayer.com/product/494188_200w.jpg,74,23123,https://cpt.tcgcsv.com/NHZ5,2023-04-28T04:03:10.867,1,Rare,268,"[Class Bonus] This card costs 2 less to activate.<br>For each Animal ally you control, you may put a Beast ally card from your hand onto the field.",Action,Skill,Tera,Tamer,4,Slow,"<em>If prey run towards you, start running with them.</em>",79.99,79.99,79.99,,,Foil,,,,,
494191,"Camelot, Impenetrable",Camelot Impenetrable,https://tcgplayer-cdn.tcgplayer.com/product/494191_200w.jpg,74,23123,https://cpt.tcgcsv.com/RHZ5,2023-04-28T04:03:10.867,1,Super Rare,204,"Upkeep — Whenever you materialize a card, sacrifice Camelot.<br>Whenever you activate a wind element card, you may negate its activation. If you do, choose an ally and suppress it.",Domain;Unique,Castle,Wind,Warrior,3,,"<em>Blessed by the zephyrs, yet now beset with strife.</em>",130.0,130.0,130.0,,,Foil,,,,,
494191,"Camelot, Impenetrable",Camelot Impenetrable,https://tcgplayer-cdn.tcgplayer.com/product/494191_200w.jpg,74,23123,https://cpt.tcgcsv.com/RHZ5,2023-04-28T04:03:10.867,1,Super Rare,204,"Upkeep — Whenever you materialize a card, sacrifice Camelot.<br>Whenever you activate a wind element card, you may negate its activation. If you do, choose an ally and suppress it.",Domain;Unique,Castle,Wind,Warrior,3,,"<em>Blessed by the zephyrs, yet now beset with strife.</em>",2.82,4.93,8.92,2.77,,Normal,,,,,
494194,Careful Study,Careful Study,https://tcgplayer-cdn.tcgplayer.com/product/494194_200w.jpg,74,23123,https://cpt.tcgcsv.com/VHZ5,2023-04-28T04:03:10.867,1,Common,074,Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Put five enlighten counters on your champion. (You may remove three enlighten counters from your champion to draw a card.),Action,Skill,Norm,Mage,8,Slow,,0.1,0.29,0.5,,,Normal,,,,,
494194,Careful Study,Careful Study,https://tcgplayer-cdn.tcgplayer.com/product/494194_200w.jpg,74,23123,https://cpt.tcgcsv.com/VHZ5,2023-04-28T04:03:10.867,1,Common,074,Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Put five enlighten counters on your champion. (You may remove three enlighten counters from your champion to draw a card.),Action,Skill,Norm,Mage,8,Slow,,49.99,64.99,79.99,,,Foil,,,,,
494197,"Carnwennan, Shrouded Edge",Carnwennan Shrouded Edge,https://tcgplayer-cdn.tcgplayer.com/product/494197_200w.jpg,74,23123,https://cpt.tcgcsv.com/ZHZ5,2023-04-28T04:03:10.867,1,Rare,065,[Class Bonus] Attacks using Carnwennan can't be retaliated. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Luxem,Assassin,,,<em>An heirloom passed down the Corhazi ascendancy. Priceless as a relic. Dangerous as a weapon.</em>,0.33,1.1,5.0,0.3,,Normal,3,,1,,1
494199,Cemetery Sentry,Cemetery Sentry,https://tcgplayer-cdn.tcgplayer.com/product/494199_200w.jpg,74,23123,https://cpt.tcgcsv.com/_HZ5,2023-04-28T04:03:10.867,1,Rare,122,"On Enter: You may discard a fire element card. If you do, draw a card.",Ally,Human,Fire,Warrior,4,,<em>Graverobbers will not easily get their plunder while the sentries watch over the consecrated dead.</em>,119.9,124.78,129.65,,,Foil,2,2,,,
494199,Cemetery Sentry,Cemetery Sentry,https://tcgplayer-cdn.tcgplayer.com/product/494199_200w.jpg,74,23123,https://cpt.tcgcsv.com/_HZ5,2023-04-28T04:03:10.867,1,Rare,122,"On Enter: You may discard a fire element card. If you do, draw a card.",Ally,Human,Fire,Warrior,4,,<em>Graverobbers will not easily get their plunder while the sentries watch over the consecrated dead.</em>,0.63,0.99,1.0,0.86,,Normal,2,2,,,
494200,Chalice of Blood,Chalice of Blood,https://tcgplayer-cdn.tcgplayer.com/product/494200_200w.jpg,74,23123,https://cpt.tcgcsv.com/0JZ5,2023-04-28T04:03:10.867,1,Rare,027,Banish Chalice of Blood: Draw two cards. Activate this ability only if your champion has twenty or more damage counters on them.,Item;Regalia,Bauble,Norm,Cleric,,,<em>An offering born of blood is stronger than just an empty prayer.</em>,119.99,119.99,119.99,,,Foil,,,0,,
494200,Chalice of Blood,Chalice of Blood,https://tcgplayer-cdn.tcgplayer.com/product/494200_200w.jpg,74,23123,https://cpt.tcgcsv.com/0JZ5,2023-04-28T04:03:10.867,1,Rare,027,Banish Chalice of Blood: Draw two cards. Activate this ability only if your champion has twenty or more damage counters on them.,Item;Regalia,Bauble,Norm,Cleric,,,<em>An offering born of blood is stronger than just an empty prayer.</em>,5.23,5.25,5.51,5.35,,Normal,,,0,,
494201,Channel the Wind,Channel the Wind,https://tcgplayer-cdn.tcgplayer.com/product/494201_200w.jpg,74,23123,https://cpt.tcgcsv.com/2JZ5,2023-04-28T04:03:10.867,1,Common,205,"Put an enlighten counter on your champion. (You may remove three enlighten counters from your champion to draw a card.)<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Wind,Mage,2,Slow,,29.99,29.99,29.99,,,Foil,,,,,
494201,Channel the Wind,Channel the Wind,https://tcgplayer-cdn.tcgplayer.com/product/494201_200w.jpg,74,23123,https://cpt.tcgcsv.com/2JZ5,2023-04-28T04:03:10.867,1,Common,205,"Put an enlighten counter on your champion. (You may remove three enlighten counters from your champion to draw a card.)<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Wind,Mage,2,Slow,,0.19,0.42,0.5,,,Normal,,,,,
494202,Channeling Stone,Channeling Stone,https://tcgplayer-cdn.tcgplayer.com/product/494202_200w.jpg,74,23123,https://cpt.tcgcsv.com/3JZ5,2023-04-28T04:03:10.867,1,Rare,028,Banish Channeling Stone: The next card you activate this turn costs 2 less to activate.,Item;Regalia,Crystal,Norm,Mage,,,"<em>Charged with excess magic, these stones enable apprentice mages to cast powerful spells beyond their capabilities.</em>",0.45,0.74,1.42,0.72,,Normal,,,1,,
494203,Chilling Touch,Chilling Touch,https://tcgplayer-cdn.tcgplayer.com/product/494203_200w.jpg,74,23123,https://cpt.tcgcsv.com/5JZ5,2023-04-28T04:03:10.867,1,Common,164,"Banish a card at random from target opponent's memory. Return that card to their memory at the beginning of their next end phase.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Water,Mage,1,Slow,,0.2,0.4,0.99,0.39,,Normal,,,,,
494203,Chilling Touch,Chilling Touch,https://tcgplayer-cdn.tcgplayer.com/product/494203_200w.jpg,74,23123,https://cpt.tcgcsv.com/5JZ5,2023-04-28T04:03:10.867,1,Common,164,"Banish a card at random from target opponent's memory. Return that card to their memory at the beginning of their next end phase.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Water,Mage,1,Slow,,50.0,60.0,69.99,,,Foil,,,,,
494204,Clean Cut,Clean Cut,https://tcgplayer-cdn.tcgplayer.com/product/494204_200w.jpg,74,23123,https://cpt.tcgcsv.com/6JZ5,2023-04-28T04:03:10.867,1,Uncommon,075,[Level 2+] On Kill: Draw a card. (Apply this effect only if your champion is level 2 or higher.),Attack,Sword,Norm,Warrior,2,,<em>A perfected strike without wasted effort or movement; a sign of true mastery.</em>,0.22,0.79,1.36,0.64,,Normal,2,,,,
494204,Clean Cut,Clean Cut,https://tcgplayer-cdn.tcgplayer.com/product/494204_200w.jpg,74,23123,https://cpt.tcgcsv.com/6JZ5,2023-04-28T04:03:10.867,1,Uncommon,075,[Level 2+] On Kill: Draw a card. (Apply this effect only if your champion is level 2 or higher.),Attack,Sword,Norm,Warrior,2,,<em>A perfected strike without wasted effort or movement; a sign of true mastery.</em>,37.99,43.99,49.97,,,Foil,2,,,,
494205,Clumsy Apprentice,Clumsy Apprentice,https://tcgplayer-cdn.tcgplayer.com/product/494205_200w.jpg,74,23123,https://cpt.tcgcsv.com/7JZ5,2023-04-28T04:03:10.867,1,Uncommon,123,On Enter: Deal 2 damage to your champion. Draw a card.,Ally,Human,Fire,Mage,2,,"<em>A mage, by all intents and purposes. However, you might want to keep her away from a wand.</em>",0.69,0.98,2.21,0.84,,Normal,1,1,,,
494205,Clumsy Apprentice,Clumsy Apprentice,https://tcgplayer-cdn.tcgplayer.com/product/494205_200w.jpg,74,23123,https://cpt.tcgcsv.com/7JZ5,2023-04-28T04:03:10.867,1,Uncommon,123,On Enter: Deal 2 damage to your champion. Draw a card.,Ally,Human,Fire,Mage,2,,"<em>A mage, by all intents and purposes. However, you might want to keep her away from a wand.</em>",23.68,24.23,38.99,,,Foil,1,1,,,
494206,Combo Strike,Combo Strike,https://tcgplayer-cdn.tcgplayer.com/product/494206_200w.jpg,74,23123,https://cpt.tcgcsv.com/8JZ5,2023-04-28T04:03:10.867,1,Uncommon,206,"[Class Bonus] [Level 2+] On Kill: Wake up your champion. (Apply this effect only if your champion's class matches this card's class, and only if your champion is level 2 or higher.)",Attack,Sword,Wind,Warrior;Assassin,2,,"<em>On currents of wind born from the exchanging of blows, warriors dance and blades glide.</em>",0.35,0.81,1.77,0.5,,Normal,3,,,,
494206,Combo Strike,Combo Strike,https://tcgplayer-cdn.tcgplayer.com/product/494206_200w.jpg,74,23123,https://cpt.tcgcsv.com/8JZ5,2023-04-28T04:03:10.867,1,Uncommon,206,"[Class Bonus] [Level 2+] On Kill: Wake up your champion. (Apply this effect only if your champion's class matches this card's class, and only if your champion is level 2 or higher.)",Attack,Sword,Wind,Warrior;Assassin,2,,"<em>On currents of wind born from the exchanging of blows, warriors dance and blades glide.</em>",27.95,33.97,39.99,,,Foil,3,,,,
494207,Command the Hunt,Command the Hunt,https://tcgplayer-cdn.tcgplayer.com/product/494207_200w.jpg,74,23123,https://cpt.tcgcsv.com/9JZ5,2023-04-28T04:03:10.867,1,Rare,269,This card costs 2 less to activate if no units have attacked this turn.<br>Allies you control get +2 power and gain vigor until end of turn. Those allies must attack champions this turn if able. (Units with vigor wake up at the beginning of your end phase.),Action,Skill,Tera,Tamer,4,Slow,,89.99,89.99,89.99,,,Foil,,,,,
494207,Command the Hunt,Command the Hunt,https://tcgplayer-cdn.tcgplayer.com/product/494207_200w.jpg,74,23123,https://cpt.tcgcsv.com/9JZ5,2023-04-28T04:03:10.867,1,Rare,269,This card costs 2 less to activate if no units have attacked this turn.<br>Allies you control get +2 power and gain vigor until end of turn. Those allies must attack champions this turn if able. (Units with vigor wake up at the beginning of your end phase.),Action,Skill,Tera,Tamer,4,Slow,,0.44,0.62,3.0,,,Normal,,,,,
494208,Conceal,Conceal,https://tcgplayer-cdn.tcgplayer.com/product/494208_200w.jpg,74,23123,https://cpt.tcgcsv.com/bJZ5,2023-04-28T04:03:10.867,1,Uncommon,076,Allies you control gain stealth until end of turn. (Units with stealth can't be targeted by attacks unless permitted by true sight.),Action,Skill,Norm,Assassin,2,Fast,<em>A basic skill all assassins learn to master. Nothing is more lethal to their enemies than the element of surprise.</em>,35.0,37.0,38.99,,,Foil,,,,,
494208,Conceal,Conceal,https://tcgplayer-cdn.tcgplayer.com/product/494208_200w.jpg,74,23123,https://cpt.tcgcsv.com/bJZ5,2023-04-28T04:03:10.867,1,Uncommon,076,Allies you control gain stealth until end of turn. (Units with stealth can't be targeted by attacks unless permitted by true sight.),Action,Skill,Norm,Assassin,2,Fast,<em>A basic skill all assassins learn to master. Nothing is more lethal to their enemies than the element of surprise.</em>,0.2,0.49,0.5,0.24,,Normal,,,,,
494209,Conduit of the Mad Mage,Conduit of the Mad Mage,https://tcgplayer-cdn.tcgplayer.com/product/494209_200w.jpg,74,23123,https://cpt.tcgcsv.com/cJZ5,2023-04-28T04:03:10.867,1,Rare,243,"Whenever you activate a Mage Spell action, wake up Conduit of the Mad Mage, and it gets +1 power until end of turn.<br>At the beginning of your end phase, sacrifice Conduit of the Mad Mage.<br>Floating Memory",Ally,Human,Arcane,Mage,1,,,100.0,100.0,100.0,,,Foil,0,2,,,
494209,Conduit of the Mad Mage,Conduit of the Mad Mage,https://tcgplayer-cdn.tcgplayer.com/product/494209_200w.jpg,74,23123,https://cpt.tcgcsv.com/cJZ5,2023-04-28T04:03:10.867,1,Rare,243,"Whenever you activate a Mage Spell action, wake up Conduit of the Mad Mage, and it gets +1 power until end of turn.<br>At the beginning of your end phase, sacrifice Conduit of the Mad Mage.<br>Floating Memory",Ally,Human,Arcane,Mage,1,,,0.99,1.71,2.18,0.9,,Normal,0,2,,,
494210,Corhazi Courier,Corhazi Courier,https://tcgplayer-cdn.tcgplayer.com/product/494210_200w.jpg,74,23123,https://cpt.tcgcsv.com/dJZ5,2023-04-28T04:03:10.867,1,Uncommon,124,"Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>[Class Bonus] On Hit: Draw a card, then discard a card. If a fire element card was discarded, choose a unit and deal 1 damage to it.",Ally,Human,Fire,Assassin,3,,,0.22,0.38,0.5,0.27,,Normal,1,2,,,
494210,Corhazi Courier,Corhazi Courier,https://tcgplayer-cdn.tcgplayer.com/product/494210_200w.jpg,74,23123,https://cpt.tcgcsv.com/dJZ5,2023-04-28T04:03:10.867,1,Uncommon,124,"Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>[Class Bonus] On Hit: Draw a card, then discard a card. If a fire element card was discarded, choose a unit and deal 1 damage to it.",Ally,Human,Fire,Assassin,3,,,50.0,55.0,59.99,,,Foil,1,2,,,
494211,Corhazi Infiltrator,Corhazi Infiltrator,https://tcgplayer-cdn.tcgplayer.com/product/494211_200w.jpg,74,23123,https://cpt.tcgcsv.com/fJZ5,2023-04-28T04:03:10.867,1,Rare,257,"Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>[Class Bonus] [Element Bonus] Whenever you reveal Corhazi Infiltrator from your memory, you may put it onto the field.",Ally,Human,Luxem,Assassin,2,,,1.25,1.64,3.0,1.29,,Normal,3,2,,,
